tx_id,source_account,target_account,amount,timestamp,is_anomaly,anomaly_type
TX_104912,ACC_1040,ACC_1199,1285.98,2026-07-10 19:07:00,0,None
TX_104299,ACC_1198,ACC_1040,277.28,2026-07-12 00:00:00,0,None
TX_102164,ACC_1002,ACC_1024,485.88,2026-07-12 21:37:00,0,None
TX_100724,ACC_1047,ACC_1135,737.6,2026-07-10 20:47:00,0,None
TX_102223,ACC_1129,ACC_1035,1397.32,2026-07-10 23:35:00,0,None
TX_100280,ACC_1096,ACC_1015,1098.98,2026-07-11 22:57:00,0,None
TX_103899,ACC_1064,ACC_1145,229.34,2026-07-11 00:23:00,0,None
TX_103173,ACC_1058,ACC_1026,810.4,2026-07-10 23:50:00,0,None
TX_102929,ACC_1119,ACC_1164,121.36,2026-07-12 23:20:00,0,None
TX_103346,ACC_1019,ACC_1103,282.51,2026-07-11 18:03:00,0,None
TX_101820,ACC_1123,ACC_1006,1323.81,2026-07-13 02:08:00,0,None
TX_100175,ACC_1164,ACC_1147,256.96,2026-07-10 22:28:00,0,None
TX_104825,ACC_1164,ACC_1153,650.6,2026-07-11 22:50:00,0,None
TX_100529,ACC_1050,ACC_1179,896.15,2026-07-11 01:22:00,0,None
TX_104390,ACC_1003,ACC_1158,195.97,2026-07-11 22:49:00,0,None
TX_102153,ACC_1079,ACC_1100,1087.87,2026-07-12 01:03:00,0,None
TX_101219,ACC_1060,ACC_1046,503.06,2026-07-12 19:36:00,0,None
TX_104323,ACC_1123,ACC_1080,568.53,2026-07-13 01:51:00,0,None
TX_103438,ACC_1091,ACC_1041,1360.9,2026-07-13 01:09:00,0,None
TX_100486,ACC_1073,ACC_1122,872.48,2026-07-11 18:48:00,0,None
TX_100112,ACC_1113,ACC_1041,360.23,2026-07-10 23:38:00,0,None
TX_100413,ACC_1194,ACC_1144,1151.33,2026-07-10 23:01:00,0,None
TX_101080,ACC_1054,ACC_1020,113.27,2026-07-10 23:55:00,0,None
TX_102509,ACC_1038,ACC_1169,1089.84,2026-07-11 20:55:00,0,None
TX_104045,ACC_1036,ACC_1109,1235.0,2026-07-11 19:24:00,0,None
TX_102813,ACC_1004,ACC_1102,1038.85,2026-07-11 21:50:00,0,None
TX_102175,ACC_1014,ACC_1021,1292.79,2026-07-12 19:46:00,0,None
TX_102194,ACC_1030,ACC_1049,200.51,2026-07-12 23:55:00,0,None
TX_100850,ACC_1157,ACC_1018,255.37,2026-07-11 18:00:00,0,None
TX_104154,ACC_1162,ACC_1067,1222.56,2026-07-10 18:45:00,0,None
TX_104104,ACC_1134,ACC_1150,923.85,2026-07-12 02:30:00,0,None
TX_104094,ACC_1192,ACC_1093,44.38,2026-07-11 00:19:00,0,None
TX_101498,ACC_1104,ACC_1166,297.14,2026-07-10 18:45:00,0,None
TX_101408,ACC_1194,ACC_1151,1209.69,2026-07-13 01:06:00,0,None
TX_101702,ACC_1077,ACC_1187,501.1,2026-07-13 01:59:00,0,None
TX_100415,ACC_1191,ACC_1141,576.48,2026-07-12 23:22:00,0,None
TX_103376,ACC_1110,ACC_1037,1184.4,2026-07-12 20:43:00,0,None
TX_102506,ACC_1087,ACC_1012,1095.78,2026-07-13 02:08:00,0,None
TX_102628,ACC_1147,ACC_1189,34.47,2026-07-11 21:52:00,0,None
TX_103113,ACC_1161,ACC_1058,123.45,2026-07-12 22:26:00,0,None
TX_103480,ACC_1077,ACC_1052,1091.41,2026-07-12 00:00:00,0,None
TX_104606,ACC_1008,ACC_1117,514.81,2026-07-10 19:31:00,0,None
TX_100667,ACC_1010,ACC_1056,497.83,2026-07-11 18:46:00,0,None
TX_100887,ACC_1116,ACC_1132,110.76,2026-07-12 00:36:00,0,None
TX_100938,ACC_1098,ACC_1169,1055.58,2026-07-12 22:32:00,0,None
TX_103140,ACC_1051,ACC_1087,923.07,2026-07-11 23:41:00,0,None
TX_104574,ACC_1020,ACC_1033,67.7,2026-07-10 22:42:00,0,None
TX_100513,ACC_1043,ACC_1187,983.8,2026-07-11 00:55:00,0,None
TX_104615,ACC_1144,ACC_1041,402.42,2026-07-11 20:01:00,0,None
TX_103590,ACC_1012,ACC_1041,1433.03,2026-07-11 19:03:00,0,None
TX_101172,ACC_1073,ACC_1042,531.01,2026-07-10 21:25:00,0,None
TX_103643,ACC_1135,ACC_1132,83.63,2026-07-10 19:05:00,0,None
TX_102644,ACC_1123,ACC_1093,62.93,2026-07-11 22:24:00,0,None
TX_101591,ACC_1185,ACC_1030,141.11,2026-07-13 02:17:00,0,None
TX_100500,ACC_1008,ACC_1038,1418.7,2026-07-10 21:45:00,0,None
TX_101218,ACC_1005,ACC_1130,1389.98,2026-07-11 21:20:00,0,None
TX_103466,ACC_1178,ACC_1033,842.29,2026-07-13 02:09:00,0,None
TX_101130,ACC_1148,ACC_1069,58.2,2026-07-10 20:02:00,0,None
TX_102590,ACC_1011,ACC_1089,889.3,2026-07-13 01:02:00,0,None
TX_101928,ACC_1124,ACC_1184,666.74,2026-07-11 21:02:00,0,None
TX_100233,ACC_1121,ACC_1025,14.78,2026-07-12 20:38:00,0,None
TX_103575,ACC_1034,ACC_1013,981.05,2026-07-11 01:10:00,0,None
TX_103072,ACC_1129,ACC_1045,479.82,2026-07-13 02:51:00,0,None
TX_103852,ACC_1134,ACC_1075,869.08,2026-07-12 21:33:00,0,None
TX_100322,ACC_1126,ACC_1007,93.2,2026-07-13 00:29:00,0,None
TX_103798,ACC_1142,ACC_1198,1496.86,2026-07-10 18:43:00,0,None
TX_104536,ACC_1197,ACC_1194,812.43,2026-07-12 00:09:00,0,None
TX_104059,ACC_1153,ACC_1182,1309.32,2026-07-12 22:18:00,0,None
TX_102015,ACC_1141,ACC_1065,1166.8,2026-07-12 02:06:00,0,None
TX_100300,ACC_1081,ACC_1001,713.85,2026-07-11 23:09:00,0,None
TX_104624,ACC_1148,ACC_1099,1472.14,2026-07-10 22:45:00,0,None
TX_103178,ACC_1160,ACC_1095,124.8,2026-07-12 19:22:00,0,None
TX_103497,ACC_1148,ACC_1170,197.28,2026-07-11 02:16:00,0,None
TX_104883,ACC_1023,ACC_1112,934.8,2026-07-11 23:59:00,0,None
TX_100454,ACC_1184,ACC_1035,300.19,2026-07-12 19:59:00,0,None
TX_104163,ACC_1008,ACC_1088,291.29,2026-07-11 18:10:00,0,None
TX_100283,ACC_1046,ACC_1089,656.42,2026-07-11 01:23:00,0,None
TX_103936,ACC_1036,ACC_1169,346.31,2026-07-10 20:42:00,0,None
TX_101192,ACC_1130,ACC_1004,544.79,2026-07-11 18:40:00,0,None
TX_104321,ACC_1081,ACC_1185,224.62,2026-07-12 19:59:00,0,None
TX_102225,ACC_1164,ACC_1089,354.54,2026-07-11 00:42:00,0,None
TX_102981,ACC_1090,ACC_1195,536.33,2026-07-11 02:26:00,0,None
TX_100396,ACC_1140,ACC_1036,564.16,2026-07-11 01:42:00,0,None
TX_103326,ACC_1072,ACC_1018,1086.64,2026-07-11 18:13:00,0,None
TX_104761,ACC_1038,ACC_1015,57.75,2026-07-10 23:21:00,0,None
TX_101088,ACC_1108,ACC_1070,487.55,2026-07-10 18:54:00,0,None
TX_103984,ACC_1045,ACC_1004,130.69,2026-07-12 18:24:00,0,None
TX_104820,ACC_1138,ACC_1174,817.3,2026-07-10 20:52:00,0,None
TX_100602,ACC_1159,ACC_1018,237.64,2026-07-13 01:44:00,0,None
TX_104626,ACC_1106,ACC_1006,674.79,2026-07-11 20:21:00,0,None
TX_101047,ACC_1136,ACC_1119,462.66,2026-07-11 21:14:00,0,None
TX_101542,ACC_1188,ACC_1146,404.5,2026-07-13 02:13:00,0,None
TX_102354,ACC_1110,ACC_1145,564.09,2026-07-12 22:30:00,0,None
TX_101304,ACC_1030,ACC_1038,238.85,2026-07-10 22:30:00,0,None
TX_102672,ACC_1105,ACC_1048,531.12,2026-07-12 21:01:00,0,None
TX_102828,ACC_1186,ACC_1041,49.57,2026-07-10 23:45:00,0,None
TX_103827,ACC_1192,ACC_1122,1123.85,2026-07-11 02:54:00,0,None
TX_103221,ACC_1078,ACC_1001,242.7,2026-07-11 00:00:00,0,None
TX_103664,ACC_1134,ACC_1090,370.86,2026-07-12 19:38:00,0,None
TX_103517,ACC_1172,ACC_1103,175.51,2026-07-13 00:39:00,0,None
TX_102528,ACC_1053,ACC_1011,1070.1,2026-07-11 18:50:00,0,None
TX_101831,ACC_1079,ACC_1073,367.29,2026-07-12 18:45:00,0,None
TX_101079,ACC_1190,ACC_1008,358.83,2026-07-12 20:15:00,0,None
TX_100053,ACC_1179,ACC_1167,910.63,2026-07-13 02:08:00,0,None
TX_100369,ACC_1184,ACC_1148,1480.95,2026-07-11 21:10:00,0,None
TX_102614,ACC_1079,ACC_1108,123.24,2026-07-11 18:25:00,0,None
TX_101619,ACC_1020,ACC_1176,350.42,2026-07-10 20:39:00,0,None
TX_102184,ACC_1137,ACC_1166,709.34,2026-07-12 18:13:00,0,None
TX_101307,ACC_1018,ACC_1050,227.34,2026-07-11 00:54:00,0,None
TX_102320,ACC_1002,ACC_1143,1490.8,2026-07-12 23:57:00,0,None
TX_102918,ACC_1050,ACC_1199,863.13,2026-07-12 02:29:00,0,None
TX_103937,ACC_1074,ACC_1190,102.78,2026-07-10 23:52:00,0,None
TX_101546,ACC_1168,ACC_1175,1242.33,2026-07-10 18:06:00,0,None
TX_101449,ACC_1112,ACC_1014,562.77,2026-07-10 22:50:00,0,None
TX_100195,ACC_1191,ACC_1127,134.81,2026-07-11 18:18:00,0,None
TX_103008,ACC_1090,ACC_1020,937.81,2026-07-11 18:50:00,0,None
TX_103550,ACC_1190,ACC_1105,546.04,2026-07-12 01:29:00,0,None
TX_102309,ACC_1080,ACC_1013,233.91,2026-07-11 21:54:00,0,None
TX_101610,ACC_1146,ACC_1059,404.05,2026-07-11 22:17:00,0,None
TX_103957,ACC_1184,ACC_1118,179.08,2026-07-12 00:26:00,0,None
TX_100006,ACC_1073,ACC_1119,757.73,2026-07-10 19:03:00,0,None
TX_102839,ACC_1144,ACC_1178,440.52,2026-07-11 21:17:00,0,None
TX_102122,ACC_1043,ACC_1072,34.09,2026-07-10 23:29:00,0,None
TX_103561,ACC_1176,ACC_1178,530.38,2026-07-12 19:25:00,0,None
TX_104714,ACC_1139,ACC_1151,1428.59,2026-07-12 19:59:00,0,None
TX_103275,ACC_1065,ACC_1159,883.85,2026-07-10 20:34:00,0,None
TX_100608,ACC_1049,ACC_1178,404.24,2026-07-12 18:38:00,0,None
TX_102418,ACC_1136,ACC_1051,783.74,2026-07-11 00:54:00,0,None
TX_100596,ACC_1096,ACC_1044,1414.76,2026-07-11 18:35:00,0,None
TX_101935,ACC_1015,ACC_1163,405.72,2026-07-13 01:22:00,0,None
TX_104516,ACC_1162,ACC_1118,1435.05,2026-07-10 23:28:00,0,None
TX_103766,ACC_1133,ACC_1107,170.61,2026-07-10 21:07:00,0,None
TX_104004,ACC_1043,ACC_1031,945.01,2026-07-12 19:15:00,0,None
TX_101815,ACC_1084,ACC_1031,1178.17,2026-07-13 02:28:00,0,None
TX_104308,ACC_1198,ACC_1164,367.41,2026-07-12 20:02:00,0,None
TX_102490,ACC_1143,ACC_1199,141.97,2026-07-13 01:04:00,0,None
TX_100566,ACC_1190,ACC_1121,1186.76,2026-07-10 22:23:00,0,None
TX_102592,ACC_1092,ACC_1066,491.75,2026-07-12 22:11:00,0,None
TX_101104,ACC_1090,ACC_1023,798.89,2026-07-10 18:01:00,0,None
TX_100551,ACC_1080,ACC_1196,344.06,2026-07-11 23:32:00,0,None
TX_103310,ACC_1084,ACC_1119,273.33,2026-07-13 00:16:00,0,None
TX_102567,ACC_1075,ACC_1182,43.24,2026-07-11 18:19:00,0,None
TX_102386,ACC_1018,ACC_1096,1429.12,2026-07-12 23:51:00,0,None
TX_103762,ACC_1020,ACC_1160,1163.5,2026-07-10 22:24:00,0,None
TX_104558,ACC_1007,ACC_1145,109.24,2026-07-13 00:47:00,0,None
TX_102910,ACC_1025,ACC_1114,454.06,2026-07-13 02:51:00,0,None
TX_102993,ACC_1173,ACC_1192,490.39,2026-07-11 18:35:00,0,None
TX_100767,ACC_1062,ACC_1091,15.75,2026-07-12 23:21:00,0,None
TX_101513,ACC_1100,ACC_1156,1275.84,2026-07-11 22:24:00,0,None
TX_102698,ACC_1096,ACC_1159,245.67,2026-07-12 23:21:00,0,None
TX_102639,ACC_1147,ACC_1055,421.54,2026-07-13 01:53:00,0,None
TX_104232,ACC_1195,ACC_1026,1326.78,2026-07-11 23:31:00,0,None
TX_100317,ACC_1010,ACC_1008,1453.99,2026-07-10 20:25:00,0,None
TX_100773,ACC_1169,ACC_1085,56.15,2026-07-13 00:20:00,0,None
TX_103142,ACC_1144,ACC_1114,981.81,2026-07-12 00:12:00,0,None
TX_102935,ACC_1115,ACC_1121,426.02,2026-07-11 00:30:00,0,None
TX_104031,ACC_1152,ACC_1035,524.11,2026-07-12 20:22:00,0,None
TX_104318,ACC_1084,ACC_1184,330.0,2026-07-10 23:40:00,0,None
TX_100854,ACC_1133,ACC_1059,988.25,2026-07-12 18:41:00,0,None
TX_101833,ACC_1186,ACC_1183,452.76,2026-07-12 21:41:00,0,None
TX_102473,ACC_1183,ACC_1087,100.36,2026-07-11 18:23:00,0,None
TX_102610,ACC_1142,ACC_1093,283.06,2026-07-12 02:05:00,0,None
TX_104510,ACC_1066,ACC_1069,1147.86,2026-07-10 21:35:00,0,None
TX_104731,ACC_1120,ACC_1131,300.02,2026-07-12 20:55:00,0,None
TX_104322,ACC_1168,ACC_1187,1487.92,2026-07-11 02:24:00,0,None
TX_103356,ACC_1125,ACC_1084,240.33,2026-07-12 18:53:00,0,None
TX_103429,ACC_1069,ACC_1160,1447.65,2026-07-11 02:02:00,0,None
TX_FRAUD_LOOP_2,ACC_9993,ACC_9991,4450.0,2026-07-12 08:30:00,1,Circular Laundering
TX_104654,ACC_1155,ACC_1180,339.33,2026-07-11 02:53:00,0,None
TX_102586,ACC_1170,ACC_1051,183.82,2026-07-13 00:51:00,0,None
TX_101154,ACC_1133,ACC_1136,1451.98,2026-07-11 22:47:00,0,None
TX_103329,ACC_1072,ACC_1059,22.49,2026-07-10 21:47:00,0,None
TX_101424,ACC_1111,ACC_1044,41.64,2026-07-10 18:05:00,0,None
TX_103136,ACC_1157,ACC_1068,192.63,2026-07-10 23:48:00,0,None
TX_104010,ACC_1013,ACC_1175,140.5,2026-07-13 01:17:00,0,None
TX_102871,ACC_1101,ACC_1178,35.55,2026-07-13 01:12:00,0,None
TX_103917,ACC_1046,ACC_1016,746.21,2026-07-10 22:55:00,0,None
TX_103264,ACC_1193,ACC_1042,757.41,2026-07-11 21:39:00,0,None
TX_101586,ACC_1066,ACC_1137,821.27,2026-07-11 21:29:00,0,None
TX_102382,ACC_1008,ACC_1028,1368.19,2026-07-12 01:31:00,0,None
TX_101818,ACC_1111,ACC_1144,443.65,2026-07-10 18:21:00,0,None
TX_102300,ACC_1004,ACC_1047,647.89,2026-07-12 01:37:00,0,None
TX_103385,ACC_1045,ACC_1085,1174.63,2026-07-13 00:07:00,0,None
TX_100074,ACC_1149,ACC_1109,1370.35,2026-07-10 22:28:00,0,None
TX_100609,ACC_1135,ACC_1036,613.73,2026-07-10 22:45:00,0,None
TX_100016,ACC_1000,ACC_1193,1219.52,2026-07-12 21:29:00,0,None
TX_104855,ACC_1091,ACC_1059,747.28,2026-07-11 21:32:00,0,None
TX_101666,ACC_1017,ACC_1150,230.92,2026-07-11 02:33:00,0,None
TX_103605,ACC_1051,ACC_1026,533.06,2026-07-12 00:51:00,0,None
TX_102801,ACC_1069,ACC_1121,1196.71,2026-07-13 02:18:00,0,None
TX_103393,ACC_1081,ACC_1093,400.32,2026-07-12 21:26:00,0,None
TX_101674,ACC_1145,ACC_1117,824.36,2026-07-10 23:54:00,0,None
TX_100067,ACC_1160,ACC_1130,777.28,2026-07-12 18:51:00,0,None
TX_100842,ACC_1074,ACC_1175,525.69,2026-07-10 18:46:00,0,None
TX_102666,ACC_1184,ACC_1090,631.09,2026-07-12 02:25:00,0,None
TX_104513,ACC_1087,ACC_1000,997.17,2026-07-10 19:11:00,0,None
TX_103681,ACC_1062,ACC_1020,686.85,2026-07-13 02:39:00,0,None
TX_101529,ACC_1024,ACC_1080,1382.19,2026-07-10 19:33:00,0,None
TX_103148,ACC_1088,ACC_1147,672.6,2026-07-11 02:19:00,0,None
TX_102992,ACC_1090,ACC_1125,1225.07,2026-07-12 23:03:00,0,None
TX_101468,ACC_1096,ACC_1105,249.69,2026-07-12 23:20:00,0,None
TX_102919,ACC_1041,ACC_1042,228.13,2026-07-12 18:06:00,0,None
TX_100013,ACC_1108,ACC_1091,1244.08,2026-07-11 23:46:00,0,None
TX_104408,ACC_1172,ACC_1001,1289.48,2026-07-11 02:21:00,0,None
TX_103626,ACC_1066,ACC_1033,394.36,2026-07-11 19:02:00,0,None
TX_102483,ACC_1194,ACC_1141,236.29,2026-07-13 00:17:00,0,None
TX_102542,ACC_1040,ACC_1012,973.83,2026-07-13 02:11:00,0,None
TX_104535,ACC_1112,ACC_1199,392.86,2026-07-12 23:12:00,0,None
TX_104848,ACC_1049,ACC_1105,342.28,2026-07-11 01:35:00,0,None
TX_102031,ACC_1165,ACC_1187,1016.67,2026-07-11 00:02:00,0,None
TX_102917,ACC_1004,ACC_1142,334.65,2026-07-10 20:07:00,0,None
TX_101122,ACC_1153,ACC_1000,719.27,2026-07-12 23:19:00,0,None
TX_102037,ACC_1195,ACC_1191,1155.19,2026-07-10 22:42:00,0,None
TX_101878,ACC_1077,ACC_1013,180.45,2026-07-13 01:55:00,0,None
TX_103514,ACC_1126,ACC_1067,958.29,2026-07-12 22:12:00,0,None
TX_101630,ACC_1096,ACC_1074,967.67,2026-07-10 18:00:00,0,None
TX_103109,ACC_1124,ACC_1101,778.11,2026-07-11 22:24:00,0,None
TX_100414,ACC_1134,ACC_1102,1437.69,2026-07-11 02:25:00,0,None
TX_103911,ACC_1003,ACC_1114,1296.08,2026-07-11 20:11:00,0,None
TX_104226,ACC_1157,ACC_1135,1250.72,2026-07-10 22:21:00,0,None
TX_102273,ACC_1158,ACC_1191,638.83,2026-07-12 01:17:00,0,None
TX_104112,ACC_1010,ACC_1125,863.65,2026-07-12 18:13:00,0,None
TX_104963,ACC_1144,ACC_1166,627.36,2026-07-12 02:04:00,0,None
TX_102238,ACC_1170,ACC_1191,596.75,2026-07-12 19:51:00,0,None
TX_102485,ACC_1022,ACC_1053,479.51,2026-07-11 00:53:00,0,None
TX_100658,ACC_1101,ACC_1136,143.07,2026-07-12 18:57:00,0,None
TX_101851,ACC_1108,ACC_1149,1267.99,2026-07-10 18:45:00,0,None
TX_104834,ACC_1017,ACC_1096,1434.33,2026-07-13 02:03:00,0,None
TX_101557,ACC_1182,ACC_1141,1294.29,2026-07-11 20:28:00,0,None
TX_102978,ACC_1059,ACC_1158,292.26,2026-07-10 20:07:00,0,None
TX_104799,ACC_1107,ACC_1032,528.16,2026-07-10 19:06:00,0,None
TX_100403,ACC_1097,ACC_1063,158.8,2026-07-12 02:04:00,0,None
TX_102053,ACC_1011,ACC_1008,1100.53,2026-07-12 23:16:00,0,None
TX_102500,ACC_1077,ACC_1122,1490.76,2026-07-10 23:56:00,0,None
TX_101532,ACC_1132,ACC_1097,853.5,2026-07-11 18:28:00,0,None
TX_103787,ACC_1101,ACC_1061,685.25,2026-07-11 21:00:00,0,None
TX_100064,ACC_1141,ACC_1040,1079.23,2026-07-12 20:47:00,0,None
TX_102942,ACC_1197,ACC_1199,696.72,2026-07-10 20:05:00,0,None
TX_104161,ACC_1026,ACC_1171,420.32,2026-07-12 02:37:00,0,None
TX_100245,ACC_1044,ACC_1140,1198.95,2026-07-12 22:58:00,0,None
TX_100584,ACC_1127,ACC_1026,1319.44,2026-07-10 19:22:00,0,None
TX_103756,ACC_1126,ACC_1149,421.51,2026-07-12 01:24:00,0,None
TX_101676,ACC_1148,ACC_1059,1105.05,2026-07-12 18:21:00,0,None
TX_103291,ACC_1063,ACC_1048,187.35,2026-07-10 19:20:00,0,None
TX_100543,ACC_1070,ACC_1101,94.19,2026-07-12 18:10:00,0,None
TX_100987,ACC_1183,ACC_1002,851.44,2026-07-11 18:21:00,0,None
TX_103934,ACC_1047,ACC_1118,629.13,2026-07-10 20:56:00,0,None
TX_100452,ACC_1061,ACC_1134,597.25,2026-07-11 02:22:00,0,None
TX_101535,ACC_1125,ACC_1031,25.05,2026-07-12 22:14:00,0,None
TX_101412,ACC_1112,ACC_1134,1056.79,2026-07-13 00:12:00,0,None
TX_103303,ACC_1147,ACC_1082,266.63,2026-07-11 02:30:00,0,None
TX_104986,ACC_1021,ACC_1063,490.06,2026-07-11 21:46:00,0,None
TX_102778,ACC_1075,ACC_1136,153.27,2026-07-12 22:03:00,0,None
TX_104999,ACC_1154,ACC_1093,768.98,2026-07-12 01:42:00,0,None
TX_103570,ACC_1063,ACC_1123,733.77,2026-07-11 21:33:00,0,None
TX_101811,ACC_1055,ACC_1105,512.41,2026-07-13 02:06:00,0,None
TX_101518,ACC_1123,ACC_1140,1287.24,2026-07-12 01:46:00,0,None
TX_101157,ACC_1187,ACC_1022,26.12,2026-07-10 21:55:00,0,None
TX_100077,ACC_1041,ACC_1073,1181.71,2026-07-12 21:36:00,0,None
TX_104795,ACC_1090,ACC_1034,265.23,2026-07-10 21:55:00,0,None
TX_101090,ACC_1125,ACC_1058,842.27,2026-07-12 18:08:00,0,None
TX_102789,ACC_1136,ACC_1177,1156.73,2026-07-13 00:55:00,0,None
TX_102255,ACC_1093,ACC_1197,258.79,2026-07-12 18:54:00,0,None
TX_102792,ACC_1196,ACC_1038,662.27,2026-07-11 22:32:00,0,None
TX_102855,ACC_1100,ACC_1177,991.52,2026-07-10 23:39:00,0,None
TX_100284,ACC_1062,ACC_1102,153.48,2026-07-13 01:15:00,0,None
TX_104172,ACC_1026,ACC_1078,222.76,2026-07-12 00:34:00,0,None
TX_103383,ACC_1199,ACC_1172,35.34,2026-07-12 23:56:00,0,None
TX_101924,ACC_1197,ACC_1168,313.78,2026-07-11 18:22:00,0,None
TX_100328,ACC_1150,ACC_1160,643.37,2026-07-12 18:22:00,0,None
TX_102394,ACC_1087,ACC_1118,1462.25,2026-07-12 21:32:00,0,None
TX_101763,ACC_1118,ACC_1100,1201.06,2026-07-12 23:33:00,0,None
TX_104600,ACC_1083,ACC_1099,1275.97,2026-07-10 19:44:00,0,None
TX_104336,ACC_1193,ACC_1150,1326.97,2026-07-12 18:28:00,0,None
TX_102502,ACC_1138,ACC_1046,734.4,2026-07-12 23:21:00,0,None
TX_100969,ACC_1190,ACC_1001,997.33,2026-07-10 23:08:00,0,None
TX_102734,ACC_1066,ACC_1049,442.08,2026-07-12 23:31:00,0,None
TX_100942,ACC_1027,ACC_1163,576.29,2026-07-12 19:25:00,0,None
TX_101171,ACC_1114,ACC_1005,1256.45,2026-07-12 18:31:00,0,None
TX_104491,ACC_1164,ACC_1080,246.89,2026-07-11 21:50:00,0,None
TX_100662,ACC_1189,ACC_1025,1185.47,2026-07-13 02:02:00,0,None
TX_104382,ACC_1140,ACC_1072,543.31,2026-07-12 01:12:00,0,None
TX_101280,ACC_1178,ACC_1116,771.6,2026-07-11 19:55:00,0,None
TX_103855,ACC_1023,ACC_1135,25.69,2026-07-12 18:44:00,0,None
TX_101897,ACC_1176,ACC_1041,513.23,2026-07-12 23:13:00,0,None
TX_103392,ACC_1113,ACC_1117,1436.07,2026-07-11 21:08:00,0,None
TX_100953,ACC_1104,ACC_1168,1168.99,2026-07-11 18:53:00,0,None
TX_104874,ACC_1008,ACC_1097,1355.94,2026-07-10 20:16:00,0,None
TX_103809,ACC_1028,ACC_1026,215.13,2026-07-11 01:26:00,0,None
TX_103699,ACC_1023,ACC_1035,812.93,2026-07-11 02:37:00,0,None
TX_100468,ACC_1062,ACC_1049,711.22,2026-07-12 22:42:00,0,None
TX_101951,ACC_1192,ACC_1188,1167.02,2026-07-10 21:03:00,0,None
TX_104401,ACC_1011,ACC_1049,1223.29,2026-07-12 19:47:00,0,None
TX_100795,ACC_1108,ACC_1076,391.29,2026-07-12 01:58:00,0,None
TX_101829,ACC_1066,ACC_1068,1458.7,2026-07-12 00:11:00,0,None
TX_102167,ACC_1054,ACC_1171,693.17,2026-07-10 21:07:00,0,None
TX_101696,ACC_1063,ACC_1150,1346.54,2026-07-10 19:19:00,0,None
TX_102800,ACC_1015,ACC_1072,896.34,2026-07-10 23:33:00,0,None
TX_103767,ACC_1198,ACC_1054,37.99,2026-07-11 20:07:00,0,None
TX_100054,ACC_1016,ACC_1169,544.06,2026-07-12 19:17:00,0,None
TX_101064,ACC_1015,ACC_1009,751.08,2026-07-10 19:38:00,0,None
TX_104991,ACC_1024,ACC_1188,121.74,2026-07-12 01:46:00,0,None
TX_103667,ACC_1153,ACC_1197,472.1,2026-07-11 21:47:00,0,None
TX_102345,ACC_1162,ACC_1064,1124.58,2026-07-12 22:23:00,0,None
TX_103682,ACC_1012,ACC_1016,378.35,2026-07-10 22:55:00,0,None
TX_104310,ACC_1041,ACC_1084,635.8,2026-07-12 21:41:00,0,None
TX_104498,ACC_1135,ACC_1186,931.21,2026-07-12 21:58:00,0,None
TX_103608,ACC_1088,ACC_1162,374.54,2026-07-12 01:49:00,0,None
TX_102570,ACC_1056,ACC_1010,1026.83,2026-07-12 01:27:00,0,None
TX_101255,ACC_1081,ACC_1194,1099.83,2026-07-11 19:38:00,0,None
TX_104314,ACC_1074,ACC_1187,1443.42,2026-07-12 20:05:00,0,None
TX_102448,ACC_1129,ACC_1079,1038.93,2026-07-13 00:37:00,0,None
TX_103032,ACC_1087,ACC_1198,964.9,2026-07-10 19:58:00,0,None
TX_101344,ACC_1050,ACC_1015,1237.71,2026-07-10 19:06:00,0,None
TX_100379,ACC_1098,ACC_1065,191.51,2026-07-11 20:53:00,0,None
TX_102080,ACC_1129,ACC_1138,751.73,2026-07-10 18:05:00,0,None
TX_101516,ACC_1182,ACC_1085,1472.9,2026-07-10 18:12:00,0,None
TX_100874,ACC_1011,ACC_1157,1318.93,2026-07-13 00:36:00,0,None
TX_100812,ACC_1123,ACC_1046,1497.99,2026-07-11 21:32:00,0,None
TX_101429,ACC_1127,ACC_1175,307.0,2026-07-13 00:10:00,0,None
TX_102796,ACC_1069,ACC_1121,829.99,2026-07-12 18:54:00,0,None
TX_101165,ACC_1073,ACC_1106,462.76,2026-07-12 19:41:00,0,None
TX_100199,ACC_1146,ACC_1140,933.79,2026-07-12 22:49:00,0,None
TX_103097,ACC_1104,ACC_1020,785.93,2026-07-10 19:47:00,0,None
TX_103461,ACC_1051,ACC_1035,1254.49,2026-07-11 18:50:00,0,None
TX_100785,ACC_1006,ACC_1024,1020.71,2026-07-10 20:09:00,0,None
TX_102145,ACC_1121,ACC_1049,59.74,2026-07-11 01:43:00,0,None
TX_104008,ACC_1047,ACC_1097,1179.23,2026-07-11 22:59:00,0,None
TX_101217,ACC_1007,ACC_1086,336.96,2026-07-12 01:23:00,0,None
TX_101295,ACC_1147,ACC_1071,1120.79,2026-07-12 23:12:00,0,None
TX_103460,ACC_1047,ACC_1111,1221.9,2026-07-11 01:49:00,0,None
TX_102026,ACC_1052,ACC_1016,247.03,2026-07-11 19:24:00,0,None
TX_100909,ACC_1059,ACC_1129,987.51,2026-07-12 22:37:00,0,None
TX_100695,ACC_1100,ACC_1116,827.81,2026-07-12 01:29:00,0,None
TX_103541,ACC_1128,ACC_1129,69.08,2026-07-13 01:21:00,0,None
TX_100341,ACC_1153,ACC_1082,1246.65,2026-07-12 23:42:00,0,None
TX_103259,ACC_1002,ACC_1160,1080.45,2026-07-13 01:55:00,0,None
